institution_id,year,fall_enrollment_total
US-EDGEWOOD-COLLEGE,2006,2551
US-EDGEWOOD-COLLEGE,2007,2581
US-EDGEWOOD-COLLEGE,2008,2544
US-EDGEWOOD-COLLEGE,2009,2549
US-EDGEWOOD-COLLEGE,2010,2626
US-EDGEWOOD-COLLEGE,2011,2658
US-EDGEWOOD-COLLEGE,2012,3064
US-EDGEWOOD-COLLEGE,2013,2894
US-EDGEWOOD-COLLEGE,2014,2980
US-EDGEWOOD-COLLEGE,2015,2678
US-EDGEWOOD-COLLEGE,2016,2552
US-EDGEWOOD-COLLEGE,2017,2221
US-EDGEWOOD-COLLEGE,2018,2190
US-EDGEWOOD-COLLEGE,2019,2038
US-EDGEWOOD-COLLEGE,2020,2014
US-EDGEWOOD-COLLEGE,2021,1894
US-EDGEWOOD-COLLEGE,2022,1876
US-EDGEWOOD-COLLEGE,2023,2001
US-EDGEWOOD-COLLEGE,2024,
US-HUSSON-UNIVERSITY,2015,3416
US-HUSSON-UNIVERSITY,2016,3671
US-HUSSON-UNIVERSITY,2017,3648
US-HUSSON-UNIVERSITY,2018,3761
US-HUSSON-UNIVERSITY,2019,3744
US-HUSSON-UNIVERSITY,2020,3473
US-HUSSON-UNIVERSITY,2021,3311
US-HUSSON-UNIVERSITY,2022,3065
US-HUSSON-UNIVERSITY,2023,3133
US-HUSSON-UNIVERSITY,2024,
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2016,11062
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2017,10778
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2018,10614
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2019,11410
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2020,10944
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2021,10008
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2022,10012
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2023,12750
US-INDIANA-WESLEYAN-UNIVERSITY-NATIONAL-AND-GLOBAL,2024,
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2000,2221
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2001,2272
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2002,2068
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2003,2110
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2004,2158
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2005,2233
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2006,2259
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2007,2282
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2008,2133
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2009,2324
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2010,2475
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2011,2324
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2012,2294
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2013,2326
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2014,2219
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2015,2073
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2016,2045
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2017,2010
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2018,2162
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2019,2100
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2020,2031
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2021,2064
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2022,2027
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2023,2083
US-MOUNT-SAINT-JOSEPH-UNIVERSITY,2024,
US-QUINNIPIAC-UNIVERSITY,2000,6477
US-QUINNIPIAC-UNIVERSITY,2001,6675
US-QUINNIPIAC-UNIVERSITY,2002,6951
US-QUINNIPIAC-UNIVERSITY,2003,7121
US-QUINNIPIAC-UNIVERSITY,2004,7220
US-QUINNIPIAC-UNIVERSITY,2005,7293
US-QUINNIPIAC-UNIVERSITY,2006,7341
US-QUINNIPIAC-UNIVERSITY,2007,7216
US-QUINNIPIAC-UNIVERSITY,2008,7413
US-QUINNIPIAC-UNIVERSITY,2009,7758
US-QUINNIPIAC-UNIVERSITY,2010,8166
US-QUINNIPIAC-UNIVERSITY,2011,8352
US-QUINNIPIAC-UNIVERSITY,2012,8614
US-QUINNIPIAC-UNIVERSITY,2013,8803
US-QUINNIPIAC-UNIVERSITY,2014,9035
US-QUINNIPIAC-UNIVERSITY,2015,9654
US-QUINNIPIAC-UNIVERSITY,2016,9900
US-QUINNIPIAC-UNIVERSITY,2017,10200
US-QUINNIPIAC-UNIVERSITY,2018,10207
US-QUINNIPIAC-UNIVERSITY,2019,9708
US-QUINNIPIAC-UNIVERSITY,2020,9746
US-QUINNIPIAC-UNIVERSITY,2021,9217
US-QUINNIPIAC-UNIVERSITY,2022,8788
US-QUINNIPIAC-UNIVERSITY,2023,8918
US-QUINNIPIAC-UNIVERSITY,2024,
US-SAINT-AMBROSE-UNIVERSITY,2000,3011
US-SAINT-AMBROSE-UNIVERSITY,2001,3291
US-SAINT-AMBROSE-UNIVERSITY,2002,3500
US-SAINT-AMBROSE-UNIVERSITY,2003,3447
US-SAINT-AMBROSE-UNIVERSITY,2004,3535
US-SAINT-AMBROSE-UNIVERSITY,2005,3623
US-SAINT-AMBROSE-UNIVERSITY,2006,3780
US-SAINT-AMBROSE-UNIVERSITY,2007,3870
US-SAINT-AMBROSE-UNIVERSITY,2008,3794
US-SAINT-AMBROSE-UNIVERSITY,2009,3729
US-SAINT-AMBROSE-UNIVERSITY,2010,3663
US-SAINT-AMBROSE-UNIVERSITY,2011,3567
US-SAINT-AMBROSE-UNIVERSITY,2012,3671
US-SAINT-AMBROSE-UNIVERSITY,2013,3607
US-SAINT-AMBROSE-UNIVERSITY,2014,3508
US-SAINT-AMBROSE-UNIVERSITY,2015,3266
US-SAINT-AMBROSE-UNIVERSITY,2016,3184
US-SAINT-AMBROSE-UNIVERSITY,2017,3114
US-SAINT-AMBROSE-UNIVERSITY,2018,3045
US-SAINT-AMBROSE-UNIVERSITY,2019,2968
US-SAINT-AMBROSE-UNIVERSITY,2020,3003
US-SAINT-AMBROSE-UNIVERSITY,2021,2913
US-SAINT-AMBROSE-UNIVERSITY,2022,2747
US-SAINT-AMBROSE-UNIVERSITY,2023,2703
US-SAINT-AMBROSE-UNIVERSITY,2024,
US-SAINT-LEO-UNIVERSITY,2000,8720
US-SAINT-LEO-UNIVERSITY,2001,9931
US-SAINT-LEO-UNIVERSITY,2002,10714
US-SAINT-LEO-UNIVERSITY,2003,12190
US-SAINT-LEO-UNIVERSITY,2004,12677
US-SAINT-LEO-UNIVERSITY,2005,13018
US-SAINT-LEO-UNIVERSITY,2006,14179
US-SAINT-LEO-UNIVERSITY,2007,13788
US-SAINT-LEO-UNIVERSITY,2008,12942
US-SAINT-LEO-UNIVERSITY,2009,14339
US-SAINT-LEO-UNIVERSITY,2010,15565
US-SAINT-LEO-UNIVERSITY,2011,15564
US-SAINT-LEO-UNIVERSITY,2012,15986
US-SAINT-LEO-UNIVERSITY,2013,16275
US-SAINT-LEO-UNIVERSITY,2014,16349
US-SAINT-LEO-UNIVERSITY,2015,15800
US-SAINT-LEO-UNIVERSITY,2016,14649
US-SAINT-LEO-UNIVERSITY,2017,13099
US-SAINT-LEO-UNIVERSITY,2018,11808
US-SAINT-LEO-UNIVERSITY,2019,10912
US-SAINT-LEO-UNIVERSITY,2020,9832
US-SAINT-LEO-UNIVERSITY,2021,9523
US-SAINT-LEO-UNIVERSITY,2022,10242
US-SAINT-LEO-UNIVERSITY,2023,10231
US-SAINT-LEO-UNIVERSITY,2024,
US-UNION-UNIVERSITY,2000,2373
US-UNION-UNIVERSITY,2001,2544
US-UNION-UNIVERSITY,2002,2575
US-UNION-UNIVERSITY,2003,2776
US-UNION-UNIVERSITY,2004,2843
US-UNION-UNIVERSITY,2005,2864
US-UNION-UNIVERSITY,2006,2910
US-UNION-UNIVERSITY,2007,3235
US-UNION-UNIVERSITY,2008,3655
US-UNION-UNIVERSITY,2009,3916
US-UNION-UNIVERSITY,2010,3996
US-UNION-UNIVERSITY,2011,4007
US-UNION-UNIVERSITY,2012,3996
US-UNION-UNIVERSITY,2013,3996
US-UNION-UNIVERSITY,2014,3846
US-UNION-UNIVERSITY,2015,3583
US-UNION-UNIVERSITY,2016,3466
US-UNION-UNIVERSITY,2017,3377
US-UNION-UNIVERSITY,2018,3247
US-UNION-UNIVERSITY,2019,3172
US-UNION-UNIVERSITY,2020,3071
US-UNION-UNIVERSITY,2021,2930
US-UNION-UNIVERSITY,2022,2731
US-UNION-UNIVERSITY,2023,2674
US-UNION-UNIVERSITY,2024,
US-AUGUSTA-UNIVERSITY,2013,8468
US-AUGUSTA-UNIVERSITY,2014,7988
US-AUGUSTA-UNIVERSITY,2015,7740
US-AUGUSTA-UNIVERSITY,2016,7938
US-AUGUSTA-UNIVERSITY,2017,8220
US-AUGUSTA-UNIVERSITY,2018,8458
US-AUGUSTA-UNIVERSITY,2019,8650
US-AUGUSTA-UNIVERSITY,2020,8920
US-AUGUSTA-UNIVERSITY,2021,8961
US-AUGUSTA-UNIVERSITY,2022,9140
US-AUGUSTA-UNIVERSITY,2023,9862
US-AUGUSTA-UNIVERSITY,2024,
US-CLARK-ATLANTA-UNIVERSITY,2000,5060
US-CLARK-ATLANTA-UNIVERSITY,2001,4882
US-CLARK-ATLANTA-UNIVERSITY,2002,4813
US-CLARK-ATLANTA-UNIVERSITY,2003,4915
US-CLARK-ATLANTA-UNIVERSITY,2004,4588
US-CLARK-ATLANTA-UNIVERSITY,2005,4469
US-CLARK-ATLANTA-UNIVERSITY,2006,4514
US-CLARK-ATLANTA-UNIVERSITY,2007,4271
US-CLARK-ATLANTA-UNIVERSITY,2008,4068
US-CLARK-ATLANTA-UNIVERSITY,2009,3873
US-CLARK-ATLANTA-UNIVERSITY,2010,3941
US-CLARK-ATLANTA-UNIVERSITY,2011,3843
US-CLARK-ATLANTA-UNIVERSITY,2012,3419
US-CLARK-ATLANTA-UNIVERSITY,2013,3458
US-CLARK-ATLANTA-UNIVERSITY,2014,3485
US-CLARK-ATLANTA-UNIVERSITY,2015,3661
US-CLARK-ATLANTA-UNIVERSITY,2016,3884
US-CLARK-ATLANTA-UNIVERSITY,2017,3992
US-CLARK-ATLANTA-UNIVERSITY,2018,3911
US-CLARK-ATLANTA-UNIVERSITY,2019,3920
US-CLARK-ATLANTA-UNIVERSITY,2020,3776
US-CLARK-ATLANTA-UNIVERSITY,2021,4055
US-CLARK-ATLANTA-UNIVERSITY,2022,4000
US-CLARK-ATLANTA-UNIVERSITY,2023,4135
US-CLARK-ATLANTA-UNIVERSITY,2024,
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2000,699
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2001,645
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2002,646
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2003,638
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2004,689
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2005,720
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2006,758
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2007,725
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2008,747
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2009,811
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2010,790
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2011,1008
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2012,993
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2013,1017
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2014,1049
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2015,1096
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2016,1130
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2017,1256
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2018,1303
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2019,1275
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2020,1289
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2021,1301
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2022,1319
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2023,1235
US-EASTERN-VIRGINIA-MEDICAL-SCHOOL,2024,
US-SAN-FRANCISCO-STATE-UNIVERSITY,2000,26826
US-SAN-FRANCISCO-STATE-UNIVERSITY,2001,26866
US-SAN-FRANCISCO-STATE-UNIVERSITY,2002,28378
US-SAN-FRANCISCO-STATE-UNIVERSITY,2003,29686
US-SAN-FRANCISCO-STATE-UNIVERSITY,2004,28804
US-SAN-FRANCISCO-STATE-UNIVERSITY,2005,28950
US-SAN-FRANCISCO-STATE-UNIVERSITY,2006,29628
US-SAN-FRANCISCO-STATE-UNIVERSITY,2007,30125
US-SAN-FRANCISCO-STATE-UNIVERSITY,2008,30014
US-SAN-FRANCISCO-STATE-UNIVERSITY,2009,30469
US-SAN-FRANCISCO-STATE-UNIVERSITY,2010,29718
US-SAN-FRANCISCO-STATE-UNIVERSITY,2011,29541
US-SAN-FRANCISCO-STATE-UNIVERSITY,2012,30500
US-SAN-FRANCISCO-STATE-UNIVERSITY,2013,29905
US-SAN-FRANCISCO-STATE-UNIVERSITY,2014,29465
US-SAN-FRANCISCO-STATE-UNIVERSITY,2015,30256
US-SAN-FRANCISCO-STATE-UNIVERSITY,2016,29045
US-SAN-FRANCISCO-STATE-UNIVERSITY,2017,29758
US-SAN-FRANCISCO-STATE-UNIVERSITY,2018,29778
US-SAN-FRANCISCO-STATE-UNIVERSITY,2019,29032
US-SAN-FRANCISCO-STATE-UNIVERSITY,2020,27349
US-SAN-FRANCISCO-STATE-UNIVERSITY,2021,26899
US-SAN-FRANCISCO-STATE-UNIVERSITY,2022,25282
US-SAN-FRANCISCO-STATE-UNIVERSITY,2023,23908
US-SAN-FRANCISCO-STATE-UNIVERSITY,2024,
US-UNIVERSITY-OF-WEST-FLORIDA,2000,8479
US-UNIVERSITY-OF-WEST-FLORIDA,2001,9052
US-UNIVERSITY-OF-WEST-FLORIDA,2002,9185
US-UNIVERSITY-OF-WEST-FLORIDA,2003,9452
US-UNIVERSITY-OF-WEST-FLORIDA,2004,9518
US-UNIVERSITY-OF-WEST-FLORIDA,2005,9632
US-UNIVERSITY-OF-WEST-FLORIDA,2006,9819
US-UNIVERSITY-OF-WEST-FLORIDA,2007,10358
US-UNIVERSITY-OF-WEST-FLORIDA,2008,10491
US-UNIVERSITY-OF-WEST-FLORIDA,2009,11143
US-UNIVERSITY-OF-WEST-FLORIDA,2010,11599
US-UNIVERSITY-OF-WEST-FLORIDA,2011,11982
US-UNIVERSITY-OF-WEST-FLORIDA,2012,12652
US-UNIVERSITY-OF-WEST-FLORIDA,2013,12588
US-UNIVERSITY-OF-WEST-FLORIDA,2014,12602
US-UNIVERSITY-OF-WEST-FLORIDA,2015,12763
US-UNIVERSITY-OF-WEST-FLORIDA,2016,12966
US-UNIVERSITY-OF-WEST-FLORIDA,2017,13040
US-UNIVERSITY-OF-WEST-FLORIDA,2018,12847
US-UNIVERSITY-OF-WEST-FLORIDA,2019,12557
US-UNIVERSITY-OF-WEST-FLORIDA,2020,13061
US-UNIVERSITY-OF-WEST-FLORIDA,2021,13288
US-UNIVERSITY-OF-WEST-FLORIDA,2022,13521
US-UNIVERSITY-OF-WEST-FLORIDA,2023,14371
US-UNIVERSITY-OF-WEST-FLORIDA,2024,
US-AURORA-UNIVERSITY,2000,2391
US-AURORA-UNIVERSITY,2001,2801
US-AURORA-UNIVERSITY,2002,3316
US-AURORA-UNIVERSITY,2003,3450
US-AURORA-UNIVERSITY,2004,3326
US-AURORA-UNIVERSITY,2005,3556
US-AURORA-UNIVERSITY,2006,3791
US-AURORA-UNIVERSITY,2007,3946
US-AURORA-UNIVERSITY,2008,4291
US-AURORA-UNIVERSITY,2009,4355
US-AURORA-UNIVERSITY,2010,4437
US-AURORA-UNIVERSITY,2011,4378
US-AURORA-UNIVERSITY,2012,4681
US-AURORA-UNIVERSITY,2013,4946
US-AURORA-UNIVERSITY,2014,5084
US-AURORA-UNIVERSITY,2015,5423
US-AURORA-UNIVERSITY,2016,5643
US-AURORA-UNIVERSITY,2017,5833
US-AURORA-UNIVERSITY,2018,6005
US-AURORA-UNIVERSITY,2019,6246
US-AURORA-UNIVERSITY,2020,6265
US-AURORA-UNIVERSITY,2021,6165
US-AURORA-UNIVERSITY,2022,5918
US-AURORA-UNIVERSITY,2023,5935
US-AURORA-UNIVERSITY,2024,
US-DALLAS-BAPTIST-UNIVERSITY,2000,4032
US-DALLAS-BAPTIST-UNIVERSITY,2001,4302
US-DALLAS-BAPTIST-UNIVERSITY,2002,4417
US-DALLAS-BAPTIST-UNIVERSITY,2003,4538
US-DALLAS-BAPTIST-UNIVERSITY,2004,4714
US-DALLAS-BAPTIST-UNIVERSITY,2005,4988
US-DALLAS-BAPTIST-UNIVERSITY,2006,5153
US-DALLAS-BAPTIST-UNIVERSITY,2007,5244
US-DALLAS-BAPTIST-UNIVERSITY,2008,5297
US-DALLAS-BAPTIST-UNIVERSITY,2009,5400
US-DALLAS-BAPTIST-UNIVERSITY,2010,5470
US-DALLAS-BAPTIST-UNIVERSITY,2011,5545
US-DALLAS-BAPTIST-UNIVERSITY,2012,5622
US-DALLAS-BAPTIST-UNIVERSITY,2013,5422
US-DALLAS-BAPTIST-UNIVERSITY,2014,5445
US-DALLAS-BAPTIST-UNIVERSITY,2015,5319
US-DALLAS-BAPTIST-UNIVERSITY,2016,5156
US-DALLAS-BAPTIST-UNIVERSITY,2017,5067
US-DALLAS-BAPTIST-UNIVERSITY,2018,4766
US-DALLAS-BAPTIST-UNIVERSITY,2019,4487
US-DALLAS-BAPTIST-UNIVERSITY,2020,4217
US-DALLAS-BAPTIST-UNIVERSITY,2021,4340
US-DALLAS-BAPTIST-UNIVERSITY,2022,4348
US-DALLAS-BAPTIST-UNIVERSITY,2023,4201
US-DALLAS-BAPTIST-UNIVERSITY,2024,
US-GALLAUDET-UNIVERSITY,2000,1689
US-GALLAUDET-UNIVERSITY,2001,1583
US-GALLAUDET-UNIVERSITY,2002,1574
US-GALLAUDET-UNIVERSITY,2003,1598
US-GALLAUDET-UNIVERSITY,2004,1632
US-GALLAUDET-UNIVERSITY,2005,1655
US-GALLAUDET-UNIVERSITY,2006,1565
US-GALLAUDET-UNIVERSITY,2007,1423
US-GALLAUDET-UNIVERSITY,2008,1389
US-GALLAUDET-UNIVERSITY,2009,1488
US-GALLAUDET-UNIVERSITY,2010,1513
US-GALLAUDET-UNIVERSITY,2011,1546
US-GALLAUDET-UNIVERSITY,2012,1580
US-GALLAUDET-UNIVERSITY,2013,1561
US-GALLAUDET-UNIVERSITY,2014,1488
US-GALLAUDET-UNIVERSITY,2015,1477
US-GALLAUDET-UNIVERSITY,2016,1566
US-GALLAUDET-UNIVERSITY,2017,1578
US-GALLAUDET-UNIVERSITY,2018,1557
US-GALLAUDET-UNIVERSITY,2019,1485
US-GALLAUDET-UNIVERSITY,2020,1451
US-GALLAUDET-UNIVERSITY,2021,1433
US-GALLAUDET-UNIVERSITY,2022,1322
US-GALLAUDET-UNIVERSITY,2023,1364
US-GALLAUDET-UNIVERSITY,2024,
US-ROOSEVELT-UNIVERSITY,2000,7359
US-ROOSEVELT-UNIVERSITY,2001,7490
US-ROOSEVELT-UNIVERSITY,2002,7321
US-ROOSEVELT-UNIVERSITY,2003,7524
US-ROOSEVELT-UNIVERSITY,2004,7385
US-ROOSEVELT-UNIVERSITY,2005,7234
US-ROOSEVELT-UNIVERSITY,2006,7186
US-ROOSEVELT-UNIVERSITY,2007,7163
US-ROOSEVELT-UNIVERSITY,2008,7692
US-ROOSEVELT-UNIVERSITY,2009,7306
US-ROOSEVELT-UNIVERSITY,2010,6766
US-ROOSEVELT-UNIVERSITY,2011,6620
US-ROOSEVELT-UNIVERSITY,2012,6343
US-ROOSEVELT-UNIVERSITY,2013,6130
US-ROOSEVELT-UNIVERSITY,2014,6069
US-ROOSEVELT-UNIVERSITY,2015,5352
US-ROOSEVELT-UNIVERSITY,2016,4700
US-ROOSEVELT-UNIVERSITY,2017,4457
US-ROOSEVELT-UNIVERSITY,2018,4329
US-ROOSEVELT-UNIVERSITY,2019,4071
US-ROOSEVELT-UNIVERSITY,2020,4680
US-ROOSEVELT-UNIVERSITY,2021,4127
US-ROOSEVELT-UNIVERSITY,2022,3725
US-ROOSEVELT-UNIVERSITY,2023,4015
US-ROOSEVELT-UNIVERSITY,2024,
US-RUSSELL-SAGE-COLLEGE,2000,819
US-RUSSELL-SAGE-COLLEGE,2001,797
US-RUSSELL-SAGE-COLLEGE,2002,787
US-RUSSELL-SAGE-COLLEGE,2003,953
US-RUSSELL-SAGE-COLLEGE,2004,835
US-RUSSELL-SAGE-COLLEGE,2005,838
US-RUSSELL-SAGE-COLLEGE,2006,800
US-RUSSELL-SAGE-COLLEGE,2007,682
US-RUSSELL-SAGE-COLLEGE,2008,699
US-RUSSELL-SAGE-COLLEGE,2009,749
US-RUSSELL-SAGE-COLLEGE,2010,2966
US-RUSSELL-SAGE-COLLEGE,2011,2939
US-RUSSELL-SAGE-COLLEGE,2012,2965
US-RUSSELL-SAGE-COLLEGE,2013,2832
US-RUSSELL-SAGE-COLLEGE,2014,2878
US-RUSSELL-SAGE-COLLEGE,2015,2897
US-RUSSELL-SAGE-COLLEGE,2016,2713
US-RUSSELL-SAGE-COLLEGE,2017,2525
US-RUSSELL-SAGE-COLLEGE,2018,2633
US-RUSSELL-SAGE-COLLEGE,2019,2448
US-RUSSELL-SAGE-COLLEGE,2020,2389
US-RUSSELL-SAGE-COLLEGE,2021,2266
US-RUSSELL-SAGE-COLLEGE,2022,2159
US-RUSSELL-SAGE-COLLEGE,2023,2064
US-RUSSELL-SAGE-COLLEGE,2024,
US-SACRED-HEART-UNIVERSITY,2000,5684
US-SACRED-HEART-UNIVERSITY,2001,5953
US-SACRED-HEART-UNIVERSITY,2002,6028
US-SACRED-HEART-UNIVERSITY,2003,5730
US-SACRED-HEART-UNIVERSITY,2004,5657
US-SACRED-HEART-UNIVERSITY,2005,5560
US-SACRED-HEART-UNIVERSITY,2006,5756
US-SACRED-HEART-UNIVERSITY,2007,5801
US-SACRED-HEART-UNIVERSITY,2008,5958
US-SACRED-HEART-UNIVERSITY,2009,6023
US-SACRED-HEART-UNIVERSITY,2010,6249
US-SACRED-HEART-UNIVERSITY,2011,6407
US-SACRED-HEART-UNIVERSITY,2012,6434
US-SACRED-HEART-UNIVERSITY,2013,6983
US-SACRED-HEART-UNIVERSITY,2014,7781
US-SACRED-HEART-UNIVERSITY,2015,8235
US-SACRED-HEART-UNIVERSITY,2016,8532
US-SACRED-HEART-UNIVERSITY,2017,8543
US-SACRED-HEART-UNIVERSITY,2018,8958
US-SACRED-HEART-UNIVERSITY,2019,9156
US-SACRED-HEART-UNIVERSITY,2020,9313
US-SACRED-HEART-UNIVERSITY,2021,9785
US-SACRED-HEART-UNIVERSITY,2022,10721
US-SACRED-HEART-UNIVERSITY,2023,11179
US-SACRED-HEART-UNIVERSITY,2024,
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2000,8481
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2001,8486
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2002,8552
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2003,9516
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2004,10071
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2005,11375
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2006,12330
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2007,12619
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2008,12974
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2009,11781
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2010,11444
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2011,11163
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2012,11107
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2013,11534
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2014,11698
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2015,11754
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2016,11487
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2017,11350
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2018,11177
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2019,10869
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2020,10335
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2021,10105
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2022,9913
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2023,9790
US-UNIVERSITY-OF-CENTRAL-ARKANSAS,2024,
US-UNIVERSITY-OF-INDIANAPOLIS,2000,3599
US-UNIVERSITY-OF-INDIANAPOLIS,2001,3708
US-UNIVERSITY-OF-INDIANAPOLIS,2002,3772
US-UNIVERSITY-OF-INDIANAPOLIS,2003,4036
US-UNIVERSITY-OF-INDIANAPOLIS,2004,4199
US-UNIVERSITY-OF-INDIANAPOLIS,2005,4452
US-UNIVERSITY-OF-INDIANAPOLIS,2006,4440
US-UNIVERSITY-OF-INDIANAPOLIS,2007,4706
US-UNIVERSITY-OF-INDIANAPOLIS,2008,4829
US-UNIVERSITY-OF-INDIANAPOLIS,2009,5055
US-UNIVERSITY-OF-INDIANAPOLIS,2010,5285
US-UNIVERSITY-OF-INDIANAPOLIS,2011,5417
US-UNIVERSITY-OF-INDIANAPOLIS,2012,5484
US-UNIVERSITY-OF-INDIANAPOLIS,2013,5452
US-UNIVERSITY-OF-INDIANAPOLIS,2014,5442
US-UNIVERSITY-OF-INDIANAPOLIS,2015,5504
US-UNIVERSITY-OF-INDIANAPOLIS,2016,5711
US-UNIVERSITY-OF-INDIANAPOLIS,2017,5972
US-UNIVERSITY-OF-INDIANAPOLIS,2018,5935
US-UNIVERSITY-OF-INDIANAPOLIS,2019,5801
US-UNIVERSITY-OF-INDIANAPOLIS,2020,5638
US-UNIVERSITY-OF-INDIANAPOLIS,2021,5325
US-UNIVERSITY-OF-INDIANAPOLIS,2022,5176
US-UNIVERSITY-OF-INDIANAPOLIS,2023,5447
US-UNIVERSITY-OF-INDIANAPOLIS,2024,
US-VALPARAISO-UNIVERSITY,2000,3614
US-VALPARAISO-UNIVERSITY,2001,3533
US-VALPARAISO-UNIVERSITY,2002,3661
US-VALPARAISO-UNIVERSITY,2003,3850
US-VALPARAISO-UNIVERSITY,2004,3969
US-VALPARAISO-UNIVERSITY,2005,3863
US-VALPARAISO-UNIVERSITY,2006,3868
US-VALPARAISO-UNIVERSITY,2007,3872
US-VALPARAISO-UNIVERSITY,2008,3975
US-VALPARAISO-UNIVERSITY,2009,4065
US-VALPARAISO-UNIVERSITY,2010,4056
US-VALPARAISO-UNIVERSITY,2011,3964
US-VALPARAISO-UNIVERSITY,2012,4078
US-VALPARAISO-UNIVERSITY,2013,4508
US-VALPARAISO-UNIVERSITY,2014,4507
US-VALPARAISO-UNIVERSITY,2015,4524
